//X Y Z isTree
9804
2.75091004 -1.81566870 -0.05753325 1.000000
2.74211526 -1.80986381 0.05734931 1.000000
2.76012874 -1.82175326 0.17331898 1.000000
2.74525213 -1.81193435 0.28777629 1.000000
2.74004674 -1.80849862 0.40310922 1.000000
2.74295115 -1.81041574 0.52053702 1.000000
2.75337815 -1.81729770 0.64126736 1.000000
2.75386930 -1.81762183 0.76177794 1.000000
2.83781505 -1.87302804 0.91108209 1.000000
2.76455450 -1.81139684 -0.52348125 1.000000
2.74425817 -1.79809821 -0.40283963 1.000000
2.74848795 -1.80086958 -0.28748095 1.000000
2.74290085 -1.79720879 -0.17185782 1.000000
2.74628305 -1.79942489 -0.05730997 1.000000
2.76710892 -1.81307054 0.05774457 1.000000
2.76402760 -1.81105161 0.17318153 1.000000
2.77114463 -1.81571484 0.28985077 1.000000
2.76426172 -1.81120503 0.40577602 1.000000
2.75457191 -1.80485594 0.52159095 1.000000
2.75783849 -1.80699635 0.64089155 1.000000
2.76477909 -1.81154394 0.76311147 1.000000
2.85155869 -1.86840391 0.91347826 1.000000
2.76155400 -1.79622579 -0.52176976 1.000000
2.76767683 -1.80020821 -0.40538904 1.000000
2.76198483 -1.79650605 -0.28826103 1.000000
2.75242352 -1.79028690 -0.17207742 1.000000
2.76828265 -1.80060232 -0.05764276 1.000000
2.78018904 -1.80834675 0.05789068 1.000000
2.75781131 -1.79379129 0.17241426 1.000000
2.75861597 -1.79431474 0.28790945 1.000000
2.75854897 -1.79427111 0.40405205 1.000000
2.76148200 -1.79617894 0.52175617 1.000000
2.77275872 -1.80351365 0.64295000 1.000000
2.77489901 -1.80490577 0.76423001 1.000000
2.86894584 -1.86607766 0.91703862 1.000000
2.77723598 -1.79320371 -0.52359384 1.000000
2.78186202 -1.79619050 -0.40658236 1.000000
2.77439809 -1.79137123 -0.28892809 1.000000
2.77982354 -1.79487443 -0.17341323 1.000000
2.78288412 -1.79685056 -0.05782103 1.000000
2.76184201 -1.78326404 0.05738383 1.000000
2.76943231 -1.78816497 0.17276499 1.000000
2.76838517 -1.78748894 0.28830191 1.000000
2.77428722 -1.79129970 0.40547529 1.000000
2.78078055 -1.79549229 0.52426207 1.000000
2.78435636 -1.79780126 0.64423794 1.000000
2.78408003 -1.79762268 0.76509440 1.000000
2.86824036 -1.85196340 0.91482323 1.000000
2.78098941 -1.78244424 -0.52317178 1.000000
2.78943181 -1.78785539 -0.40681034 1.000000
2.76999593 -1.77539814 -0.28784811 1.000000
2.78108358 -1.78250456 -0.17311803 1.000000
2.77930617 -1.78136539 -0.05762227 1.000000
2.77203918 -1.77670765 0.05747160 1.000000
2.77710724 -1.77995598 0.17287050 1.000000
2.77609420 -1.77930665 0.28848183 1.000000
2.78086042 -1.78236163 0.40556031 1.000000
2.79524970 -1.79158425 0.52585453 1.000000
2.78698421 -1.78628659 0.64345658 1.000000
2.78575397 -1.78549802 0.76390493 1.000000
2.88102698 -1.84656227 0.91692168 1.000000
2.78353667 -1.77093852 -0.52253103 1.000000
2.78288889 -1.77052629 -0.40498811 1.000000
2.79382229 -1.77748251 -0.28970316 1.000000
2.79139638 -1.77593911 -0.17338836 1.000000
2.79018736 -1.77516973 -0.05772414 1.000000
2.80501175 -1.78460145 0.05803084 1.000000
2.78479600 -1.77173972 0.17297837 1.000000
2.78918052 -1.77452934 0.28922182 1.000000
2.79285860 -1.77686930 0.40643898 1.000000
2.80667949 -1.78566241 0.52687550 1.000000
2.79609585 -1.77892888 0.64417958 1.000000
2.79747939 -1.77980924 0.76547962 1.000000
2.89003468 -1.83869457 0.91782129 1.000000
2.78409624 -1.75820947 -0.52152658 1.000000
2.80517149 -1.77151883 -0.40736419 1.000000
2.79653335 -1.76606369 -0.28936863 1.000000
2.80131173 -1.76908123 -0.17363484 1.000000
2.80696964 -1.77265429 -0.05794805 1.000000
2.80459523 -1.77115500 0.05789904 1.000000
2.79998803 -1.76824534 0.17355280 1.000000
2.81060529 -1.77495039 0.29082471 1.000000
2.79869556 -1.76742911 0.40642375 1.000000
2.79817510 -1.76710045 0.52416384 1.000000
2.81498480 -1.77771616 0.64715451 1.000000
2.80376196 -1.77062881 0.76556998 1.000000
2.88918662 -1.82457590 0.91560400 1.000000
2.82100797 -1.76831722 -0.52732736 1.000000
2.81139278 -1.76229012 -0.40740728 1.000000
2.81096554 -1.76202238 -0.29024905 1.000000
2.81085062 -1.76195025 -0.17385894 1.000000
2.81201291 -1.76267886 -0.05792983 1.000000
2.81449509 -1.76423490 0.05798097 1.000000
2.81321669 -1.76343334 0.17400528 1.000000
2.80529737 -1.75846934 0.28966379 1.000000
2.81467223 -1.76434577 0.40788251 1.000000
2.82118511 -1.76842844 0.52736050 1.000000
2.82006574 -1.76772666 0.64695638 1.000000
2.82096171 -1.76828837 0.76864326 1.000000
2.92186403 -1.83153772 0.92400843 1.000000
2.83072329 -1.76121473 -0.52803665 1.000000
2.81390500 -1.75075078 -0.40691841 1.000000
2.81127119 -1.74911213 -0.28967345 1.000000
2.82202339 -1.75580192 -0.17418490 1.000000
2.83068013 -1.76118803 -0.05819242 1.000000
2.82305050 -1.75644100 0.05803557 1.000000
2.83043051 -1.76103258 0.17470382 1.000000
2.82281971 -1.75629735 0.29086339 1.000000
2.83660507 -1.76487434 0.41020107 1.000000
2.82581306 -1.75815988 0.52712077 1.000000
2.82874775 -1.75998557 0.64759076 1.000000
2.83835030 -1.76596010 0.77176350 1.000000
2.92667675 -1.82091498 0.92359453 1.000000
2.82659197 -1.74552596 -0.52617139 1.000000
2.82727313 -1.74594676 -0.40800279 1.000000
2.83415604 -1.75019705 -0.29142520 1.000000
2.84038448 -1.75404334 -0.17495424 1.000000
2.83334851 -1.74969840 -0.05812635 1.000000
2.82648730 -1.74546134 0.05798559 1.000000
2.83712149 -1.75202835 0.17475325 1.000000
2.83901072 -1.75319505 0.29192439 1.000000
2.84044790 -1.75408268 0.40990403 1.000000
2.83341169 -1.74973738 0.52744085 1.000000
2.84236526 -1.75526667 0.64935732 1.000000
2.82822943 -1.74653733 0.76741505 1.000000
2.94881463 -1.82100308 0.92864877 1.000000
2.83313918 -1.73647475 -0.52630341 1.000000
2.83818936 -1.73957014 -0.40873411 1.000000
2.84423900 -1.74327815 -0.29185936 1.000000
2.84173822 -1.74174523 -0.17467694 1.000000
2.83878875 -1.73993754 -0.05811795 1.000000
2.83274817 -1.73623514 0.05799428 1.000000
2.83913398 -1.74014914 0.17451687 1.000000
2.84549832 -1.74404991 0.29198858 1.000000
2.84889269 -1.74613035 0.41027552 1.000000
2.86038947 -1.75317693 0.53136563 1.000000
2.83737540 -1.73907113 0.64688158 1.000000
2.84925032 -1.74634957 0.77152574 1.000000
2.93603754 -1.79954278 0.92271972 1.000000
2.83853054 -1.72671378 -0.52622652 1.000000
2.84921479 -1.73321307 -0.40948272 1.000000
2.84712982 -1.73194480 -0.29155850 1.000000
2.85187650 -1.73483229 -0.17494161 1.000000
2.86014104 -1.73985970 -0.05843534 1.000000
2.84246469 -1.72910702 0.05807419 1.000000
2.85854888 -1.73889124 0.17535092 1.000000
2.84766865 -1.73227251 0.29161367 1.000000
2.86231518 -1.74118221 0.41136548 1.000000
2.85867786 -1.73896968 0.52996159 1.000000
2.86325479 -1.74175370 0.65144670 1.000000
2.84941483 -1.73333478 0.76999229 1.000000
2.96247721 -1.80211198 0.92912483 1.000000
2.86306548 -1.72851384 -0.52969760 1.000000
2.87003231 -1.73271990 -0.41163731 1.000000
2.86054707 -1.72699332 -0.29233786 1.000000
2.86294484 -1.72844100 -0.17526409 1.000000
2.87019515 -1.73281813 -0.05852172 1.000000
2.87218714 -1.73402083 0.05856234 1.000000
2.86988020 -1.73262799 0.17568865 1.000000
2.86869764 -1.73191404 0.29317081 1.000000
2.87150621 -1.73360968 0.41184872 1.000000
2.87551093 -1.73602748 0.53200012 1.000000
2.87837911 -1.73775911 0.65355849 1.000000
2.86012244 -1.72673702 0.77131701 1.000000
2.97598457 -1.79668629 0.93146658 1.000000
2.87623072 -1.72333014 -0.53106129 1.000000
2.87350631 -1.72169781 -0.41130534 1.000000
2.87903333 -1.72500932 -0.29363438 1.000000
2.87023354 -1.71973681 -0.17535631 1.000000
2.88023591 -1.72572994 -0.05860814 1.000000
2.88390565 -1.72792876 0.05868282 1.000000
2.86538124 -1.71682966 0.17505988 1.000000
2.87941170 -1.72523618 0.29367298 1.000000
2.88940525 -1.73122382 0.41358107 1.000000
2.88094711 -1.72615612 0.53193212 1.000000
2.88358521 -1.72773683 0.65342164 1.000000
2.87692356 -1.72374535 0.77428496 1.000000
2.99843931 -1.79655302 0.93660420 1.000000
2.89054394 -1.71876180 -0.53263706 1.000000
2.87938523 -1.71212673 -0.41132283 1.000000
2.89297581 -1.72020793 -0.29446650 1.000000
2.87894678 -1.71186590 -0.17553701 1.000000
2.88768768 -1.71706343 -0.05864230 1.000000
2.88601732 -1.71607029 0.05860838 1.000000
2.89354825 -1.72054815 0.17642729 1.000000
2.89452243 -1.72112751 0.29462391 1.000000
2.89019656 -1.71855533 0.41286728 1.000000
2.89446068 -1.72109079 0.53335881 1.000000
2.91396093 -1.73268592 0.65898460 1.000000
2.90599990 -1.72795224 0.78054690 1.000000
3.00327110 -1.78579104 0.93623799 1.000000
2.90128469 -1.71200776 -0.53355551 1.000000
2.89013314 -1.70542753 -0.41203907 1.000000
2.90092206 -1.71179378 -0.29468948 1.000000
2.90455675 -1.71393847 -0.17674714 1.000000
2.89062881 -1.70571983 -0.05858556 1.000000
2.89492154 -1.70825303 0.05867256 1.000000
2.92240739 -1.72447193 0.17783338 1.000000
2.90089107 -1.71177554 0.29468632 1.000000
2.90018320 -1.71135783 0.41347188 1.000000
2.90036011 -1.71146226 0.53338552 1.000000
2.91001344 -1.71715844 0.65678620 1.000000
2.90556240 -1.71453202 0.77888089 1.000000
3.03906679 -1.79331112 0.94551724 1.000000
2.90777206 -1.70271790 -0.53369570 1.000000
2.91813040 -1.70878351 -0.41521144 1.000000
2.91163969 -1.70498264 -0.29519585 1.000000
2.92015004 -1.70996606 -0.17734614 1.000000
2.90311575 -1.69999123 -0.05872279 1.000000
2.92065811 -1.71026361 0.05907762 1.000000
2.92388511 -1.71215332 0.17757298 1.000000
2.92915916 -1.71524167 0.29697207 1.000000
2.91383290 -1.70626700 0.41459993 1.000000
2.93898177 -1.72099352 0.53942394 1.000000
2.91872740 -1.70913303 0.65745586 1.000000
2.92159438 -1.71081185 0.78163654 1.000000
3.04668736 -1.78406310 0.94602180 1.000000
2.92752051 -1.70112681 -0.53627050 1.000000
2.93353510 -1.70462167 -0.41658774 1.000000
2.92846346 -1.70167470 -0.29632142 1.000000
2.92375231 -1.69893706 -0.17721798 1.000000
2.92531896 -1.69984746 -0.05905629 1.000000
2.92882037 -1.70188200 0.05912697 1.000000
2.93970919 -1.70820940 0.17818518 1.000000
2.92154741 -1.69765592 0.29562160 1.000000
2.93446708 -1.70516324 0.41672012 1.000000
2.93502069 -1.70548499 0.53764439 1.000000
2.93607664 -1.70609844 0.66007167 1.000000
2.93711996 -1.70670485 0.78425485 1.000000
3.06645966 -1.78186166 0.95030087 1.000000
2.92937613 -1.68909240 -0.53556997 1.000000
2.94839287 -1.70005763 -0.41788590 1.000000
2.94662857 -1.69904029 -0.29758137 1.000000
2.94244957 -1.69663060 -0.17800547 1.000000
2.94424772 -1.69766748 -0.05932318 1.000000
2.93118334 -1.69013453 0.05905994 1.000000
2.94880033 -1.70029259 0.17838967 1.000000
2.94557691 -1.69843400 0.29747519 1.000000
2.93925452 -1.69478846 0.41659066 1.000000
2.94714808 -1.69933987 0.53881919 1.000000
2.95060706 -1.70133424 0.66205215 1.000000
2.94850898 -1.70012450 0.78576940 1.000000
3.09331584 -1.78362083 0.95676500 1.000000
2.94171238 -1.68308878 -0.53679067 1.000000
2.96266127 -1.69507456 -0.41910031 1.000000
2.95877099 -1.69284880 -0.29823276 1.000000
2.95518374 -1.69079626 -0.17843190 1.000000
2.95800805 -1.69241226 -0.05948577 1.000000
2.95408583 -1.69016802 0.05940689 1.000000
2.96143198 -1.69437122 0.17880915 1.000000
2.96500349 -1.69641459 0.29886100 1.000000
2.96510601 -1.69647336 0.41944617 1.000000
2.96958733 -1.69903731 0.54187715 1.000000
2.97041559 -1.69951105 0.66521448 1.000000
2.96538997 -1.69663572 0.78874773 1.000000
3.11043859 -1.77962470 0.96021014 1.000000
2.96372342 -1.68251777 -0.53977472 1.000000
2.97951674 -1.69148374 -0.42068008 1.000000
2.97613049 -1.68956125 -0.29940987 1.000000
2.97974563 -1.69161367 -0.17957145 1.000000
2.97095060 -1.68662071 -0.05963199 1.000000
2.98052788 -1.69205773 0.05982422 1.000000
2.97541833 -1.68915713 0.17931069 1.000000
2.97594881 -1.68945813 0.29939160 1.000000
2.97811365 -1.69068718 0.42048198 1.000000
2.98127460 -1.69248176 0.54297125 1.000000
2.98811173 -1.69636321 0.66790003 1.000000
2.97217202 -1.68731415 0.78904247 1.000000
3.14448857 -1.78513885 0.96886843 1.000000
2.98622966 -1.68208063 -0.54284352 1.000000
2.98941946 -1.68387747 -0.42127877 1.000000
2.99468684 -1.68684435 -0.30070603 1.000000
2.97939920 -1.67823327 -0.17921048 1.000000
2.99094272 -1.68473542 -0.05991955 1.000000
2.98778772 -1.68295825 0.05985634 1.000000
3.00135016 -1.69059777 0.18053083 1.000000
2.99596119 -1.68756223 0.30083400 1.000000
3.00942326 -1.69514501 0.42409775 1.000000
3.00604987 -1.69324493 0.54644650 1.000000
2.99752235 -1.68844163 0.66873437 1.000000
3.00104833 -1.69042766 0.79519933 1.000000
3.18198991 -1.79234827 0.97856611 1.000000
3.01416636 -1.68452942 -0.54689217 1.000000
3.00838637 -1.68129921 -0.42315486 1.000000
3.01112437 -1.68282938 -0.30178833 1.000000
2.99836326 -1.67569757 -0.18001221 1.000000
3.02702475 -1.69171572 -0.06052843 1.000000
3.02149630 -1.68862593 0.06041788 1.000000
3.01955175 -1.68753922 0.18128431 1.000000
3.02112818 -1.68842018 0.30279094 1.000000
3.00869012 -1.68146896 0.42319760 1.000000
2.99598622 -1.67436910 0.54359353 1.000000
3.02756763 -1.69201899 0.67416787 1.000000
3.01215172 -1.68340361 0.79664141 1.000000
3.23882365 -1.81008387 0.99417239 1.000000
3.01713872 -1.67293990 -0.54641068 1.000000
3.04737926 -1.68970776 -0.42784026 1.000000
3.02923584 -1.67964756 -0.30303743 1.000000
3.04399085 -1.68782878 -0.18241078 1.000000
3.02496886 -1.67728162 -0.06037453 1.000000
3.02720785 -1.67852306 0.06041922 1.000000
3.03629446 -1.68356133 0.18194957 1.000000
3.03064680 -1.68042994 0.30317858 1.000000
3.03890252 -1.68500745 0.42665014 1.000000
3.02997184 -1.68005562 0.54873478 1.000000
3.04058504 -1.68594050 0.67580408 1.000000
3.05449152 -1.69365132 0.80633295 1.000000
3.62229013 -2.00848365 1.10980594 1.000000
3.06401849 -1.68552709 -0.55387414 1.000000
3.05454874 -1.68031788 -0.42805347 1.000000
3.05997729 -1.68330407 -0.30554640 1.000000
3.05275917 -1.67933333 -0.18259779 1.000000
3.03390193 -1.66895986 -0.06044080 1.000000
3.05577135 -1.68099034 0.06087648 1.000000
3.05178714 -1.67879856 0.18253964 1.000000
3.05826831 -1.68236387 0.30537575 1.000000
3.05632567 -1.68129528 0.42830247 1.000000
3.05958366 -1.68308747 0.55307245 1.000000
3.06780934 -1.68761253 0.68059355 1.000000
3.52602291 -1.93967736 0.92908704 1.000000
3.64193773 -2.00344253 1.11376131 1.000000
3.06288314 -1.67155015 -0.55265266 1.000000
3.07325935 -1.67721295 -0.42988503 1.000000
3.07879806 -1.68023562 -0.30686146 1.000000
3.07186937 -1.67645442 -0.18340360 1.000000
3.08614016 -1.68424261 -0.06136864 1.000000
3.08094335 -1.68140650 0.06126530 1.000000
3.07516527 -1.67825305 0.18360038 1.000000
3.07604146 -1.67873132 0.30658671 1.000000
3.08820581 -1.68536997 0.43197575 1.000000
3.08704567 -1.68473685 0.55701250 1.000000
3.07375884 -1.67748559 0.68066186 1.000000
3.56347966 -1.94474769 0.93723327 1.000000
3.65483141 -1.99460244 1.11565292 1.000000
3.09304929 -1.67457867 -0.55707955 1.000000
3.09212828 -1.67408001 -0.43173686 1.000000
3.10292530 -1.67992544 -0.30870306 1.000000
3.09583759 -1.67608821 -0.18449806 1.000000
3.09557390 -1.67594540 -0.06144414 1.000000
3.09857607 -1.67757082 0.06150373 1.000000
3.10342598 -1.68019652 0.18495028 1.000000
3.10559535 -1.68137109 0.30896872 1.000000
3.10878992 -1.68310058 0.43406320 1.000000
3.11411095 -1.68598139 0.56087285 1.000000
3.11041641 -1.68398118 0.68752521 1.000000
3.58058953 -1.93853319 0.94001865 1.000000
3.66767240 -1.98567998 1.11753416 1.000000
3.12098408 -1.67619574 -0.56109542 1.000000
3.13194013 -1.68207991 -0.43650565 1.000000
3.13271999 -1.68249869 -0.31110430 1.000000
3.13639688 -1.68447351 -0.18657757 1.000000
3.13775706 -1.68520403 -0.06216894 1.000000
3.13057065 -1.68134439 0.06202655 1.000000
3.12689567 -1.67937064 0.18601237 1.000000
3.12888408 -1.68043864 0.31072336 1.000000
3.12310767 -1.67733634 0.43527466 1.000000
3.14309311 -1.68806994 0.56507021 1.000000
3.13455391 -1.68348384 0.69160908 1.000000
3.60405421 -1.93563950 0.94446975 1.000000
3.67995286 -1.97640276 1.11925066 1.000000
3.15837049 -1.68265545 -0.56679934 1.000000
3.16168332 -1.68442047 -0.43986145 1.000000
3.16168714 -1.68442249 -0.31341836 1.000000
3.16668272 -1.68708396 -0.18804167 1.000000
3.16180205 -1.68448377 -0.06253310 1.000000
3.15334988 -1.67998075 0.06236593 1.000000
3.15210629 -1.67931819 0.18717611 1.000000
3.17344117 -1.69068456 0.31458354 1.000000
3.17205644 -1.68994689 0.44130459 1.000000
3.16544628 -1.68642521 0.56806916 1.000000
3.17731953 -1.69275081 0.69978869 1.000000
3.61813450 -1.92759967 0.94646066 1.000000
3.68908119 -1.96539736 1.12001646 1.000000
3.18379688 -1.68252146 -0.57034677 1.000000
3.20214701 -1.69221890 -0.44469902 1.000000
3.20185876 -1.69206655 -0.31683642 1.000000
3.20328760 -1.69282174 -0.18987721 1.000000
3.19625497 -1.68910515 -0.06310213 1.000000
3.20156789 -1.69191289 0.06320702 1.000000
3.20666385 -1.69460583 0.19007733 1.000000
3.19872046 -1.69040811 0.31652588 1.000000
3.19829488 -1.69018328 0.44416407 1.000000
3.18879485 -1.68516278 0.57124215 1.000000
3.20431066 -1.69336236 0.70447892 1.000000
3.63842130 -1.92277408 0.95007569 1.000000
3.72007871 -1.96592700 1.12741983 1.000000
3.25805712 -1.70781565 -0.58262074 1.000000
3.25347972 -1.70541632 -0.45103124 1.000000
3.25085211 -1.70403898 -0.32111734 1.000000
3.27328467 -1.71579766 -0.19368425 1.000000
3.26380730 -1.71082985 -0.06432218 1.000000
3.26630259 -1.71213782 0.06437135 1.000000
3.25581050 -1.70663810 0.19265027 1.000000
3.27329206 -1.71580148 0.32333395 1.000000
3.26775455 -1.71289897 0.45301017 1.000000
3.26973653 -1.71393776 0.58470935 1.000000
3.29080987 -1.72498405 0.72222048 1.000000
3.68448997 -1.93134415 0.96040899 1.000000
3.73675489 -1.95874047 1.13047719 1.000000
3.67892265 -1.91272950 0.80598605 1.000000
3.69131136 -1.91917062 0.96050441 1.000000
3.75873375 -1.95422447 1.13513780 1.000000
3.72194076 -1.91927063 0.81399614 1.000000
3.72351909 -1.92008448 0.96720451 1.000000
3.77544618 -1.94686139 1.13820732 1.000000
3.76257324 -1.92428112 0.82146698 1.000000
3.74475336 -1.91516745 0.97104681 1.000000
3.81171632 -1.94941413 1.14716494 1.000000
3.86074448 -1.95818627 0.84146208 1.000000
3.78584433 -1.92019665 0.98002708 1.000000
3.83268929 -1.94395661 1.15150893 1.000000
3.82348633 -1.92319882 0.98809654 1.000000
3.84630203 -1.93467510 1.15364337 1.000000
3.84565353 -1.91821992 0.99215758 1.000000
3.88033986 -1.93552148 1.16189957 1.000000
3.89564466 -1.92687178 1.00338256 1.000000
3.91221881 -1.93506968 1.16949594 1.000000
3.94321203 -1.93397141 1.01395845 1.000000
3.93568730 -1.93028080 1.17457020 1.000000
4.01473522 -1.95237923 1.03066099 1.000000
3.97075129 -1.93098962 1.18309581 1.000000
4.00772476 -1.93238199 1.19217515 1.000000
4.04985905 -1.93598950 1.20277119 1.000000
4.08443451 -1.93572092 1.21110547 1.000000
4.14073658 -1.94542944 1.22585893 1.000000
4.20052433 -1.95635378 1.24161005 1.000000
4.28821421 -1.97972560 1.26556087 1.000000
-12.86671162 -0.00003414 -2.03788376 0.000000
-16.38991165 -0.00004349 -2.01242518 0.000000
-22.57755661 -0.00005991 -1.97527730 0.000000
-36.02742767 -0.00009560 -1.88811481 0.000000
-88.63439941 -0.00023520 -1.54711699 0.000000
-12.86499786 -0.04316829 -2.03762388 0.000000
-16.39974403 -0.05502908 -2.01364374 0.000000
-22.56069946 -0.07570206 -1.97381365 0.000000
-36.03277206 -0.12090738 -1.88840544 0.000000
-88.69427490 -0.29761219 -1.54817069 0.000000
-12.85636997 -0.08624554 -2.03629184 0.000000
-16.40098190 -0.11002417 -2.01382971 0.000000
-22.57682037 -0.15145409 -1.97525728 0.000000
-36.04330444 -0.24179251 -1.88898921 0.000000
-88.74816132 -0.59535724 -1.54913747 0.000000
-12.87091541 -0.12950002 -2.03865290 0.000000
-16.41888046 -0.16519769 -2.01608419 0.000000
-22.57343102 -0.22712135 -1.97501636 0.000000
-36.06079483 -0.36282369 -1.88995898 0.000000
-88.80529022 -0.89350957 -1.55017829 0.000000
-12.86050415 -0.17252018 -2.03708386 0.000000
-16.42004204 -0.22027041 -2.01630616 0.000000
-22.58902931 -0.30302569 -1.97645879 0.000000
-36.05020905 -0.48360375 -1.88947856 0.000000
-88.83690643 -1.19172287 -1.55079114 0.000000
-12.87463379 -0.21588588 -2.03942537 0.000000
-16.40977669 -0.27516425 -2.01514745 0.000000
-22.58779526 -0.37875921 -1.97645080 0.000000
-36.06784821 -0.60479695 -1.89049876 0.000000
-88.89143372 -1.49055934 -1.55182159 0.000000
-12.85948277 -0.25876203 -2.03715110 0.000000
-16.41158295 -0.33023837 -2.01549387 0.000000
-22.58839989 -0.45452994 -1.97662592 0.000000
-36.06604767 -0.72573090 -1.89052129 0.000000
-88.95101166 -1.78989661 -1.55295765 0.000000
-12.86058998 -0.30192405 -2.03747559 0.000000
